filename,name,city,state,address,phone,website,lat,lng,rating,reviews,services
shop-nc-tactical-truck-repair-towing-durham.html,Tactical Truck Repair & Towing,Durham,NC,"4100 Fiesta Rd, Durham, NC 27703",+19842091766,https://www.tacticaltruckrepair.com/,36.0072537,-78.79889899999999,3.9,221,Roadside|24/7|Truck specialist|Engine
shop-nc-tar-heel-mobile-rv-service-llc-pilot-mountain.html,"Tar Heel Mobile RV Service ,LLC",Pilot Mountain,NC,"111 E 52 Bypass, Pilot Mountain, NC 27041",+13363680190,http://tarheelmobilervservice.com/,36.389804399999996,-80.4650047,4.6,83,Roadside|24/7|RV|Tire|Engine|Cooling|Brakes|Electrical
shop-nc-tca-automotive-mobile-mechanic-raleigh.html,TCA Automotive Mobile Mechanic,Raleigh,NC,"4405 Fox Rd, Raleigh, NC 27616",+19842383516,,35.8485611,-78.5637814,5.0,17,Roadside|24/7
shop-nc-terry-labonte-rv-service-greensboro.html,Terry Labonte RV Service,Greensboro,NC,"7100 Landmark Center Blvd, Greensboro, NC 27407",+13364471541,,36.0491007,-79.89973049999999,4.3,37,
shop-nc-tesh-sons-trailer-manufacturing-lexington.html,Tesh & Sons Trailer Manufacturing,Lexington,NC,"1370 Payne Rd, Lexington, NC 27295",+13367640473,http://teshandsonsmfg.com/,35.9616391,-80.252209,4.5,13,Tire|Trailer
shop-nc-the-brakemaster-mobile-auto-repair-greensboro.html,THE BRAKEMASTER MOBILE AUTO REPAIR,Greensboro,NC,"2602 Spring Garden St, Greensboro, NC 27403",+13366811966,,36.0643832,-79.83613559999999,4.3,149,Roadside
shop-nc-the-car-guys-wilmington-nc-auto-repair-wilmington.html,"The Car Guys - Wilmington, NC - Auto Repair",Wilmington,NC,"6311 Carolina Beach Rd, Wilmington, NC 28412",+19103998042,https://www.thecarguys.us/,34.109860999999995,-77.8993138,4.8,443,Truck specialist|Engine|Cooling|Brakes|Electrical
shop-nc-the-peterbilt-store-asheville-asheville.html,The Peterbilt Store - Asheville,Asheville,NC,"223 Amboy Rd, Asheville, NC 28806",+18285793200,https://www.thepetestore.com/w/asheville-nc,35.5681823,-82.576157,4.4,11,
shop-nc-the-trailer-source-inc-winston-salem.html,"The Trailer Source, Inc.",Winston-Salem,NC,"4060 Patterson Ave, Winston-Salem, NC 27105",+13366617858,http://trailersource.us/,36.160278,-80.2548813,4.8,21,Trailer
shop-nc-thomasville-diesel-truck-service-thomasville.html,Thomasville Diesel Truck Service,Thomasville,NC,"7 Teague Rd, Thomasville, NC 27360",+13368895388,http://www.thomasvillediesel.com/,35.9208262,-80.0598809,4.4,78,Roadside|24/7|Truck specialist|Engine|Brakes
shop-nc-thompson-diesel-truck-repair-and-towing-greensboro.html,Thompson Diesel Truck Repair and Towing,Greensboro,NC,"3121 S Elm-Eugene St, Greensboro, NC 27406",+13368085225,https://thompsondieseltruckrepair.com/,36.0244759,-79.7898003,4.7,43,Roadside|Truck specialist|Engine|Trailer|Brakes|Electrical
shop-nc-tidewater-fleet-maintenance-llc-castle-hayne.html,Tidewater Fleet Maintenance LLC,Castle Hayne,NC,"6303 Castle Hayne Rd Unit 2, Castle Hayne, NC 28429",+19106196840,https://tidewaterfleetmaintenance.com/,34.360532,-77.8994302,5.0,1,Truck specialist|Tire|Engine|Electrical
shop-nc-tidewater-marine-and-truck-24hour-mobile-durham.html,Tidewater Marine and Truck 24hour mobile,Durham,NC,"tidewater mechanic, 2320 Presidential Dr #114, Durham, NC 27703",+18009138970,,35.927555,-78.8431854,5.0,5,Roadside
shop-nc-tim-s-mobile-mechanic-service-wilmington.html,Tim's Mobile Mechanic Service,Wilmington,NC,"2513 Adams St, Wilmington, NC 28401",+19104655026,,34.1922267,-77.94122469999999,4.8,27,Roadside
shop-nc-tire-service-by-jlm-diesel-truck-llc-high-point.html,Tire Service By JLM Diesel Truck LLC,High Point,NC,"1512 W Green Dr, High Point, NC 27260",+12406718550,https://tireservicebyjlmdieseltruckllc.com/,35.9379582,-80.01373099999999,4.8,20,24/7
shop-nc-tire-solutions-durham-commercial-tire-shop-durham.html,Tire Solutions | Durham Commercial Tire Shop,Durham,NC,"402 Muldee St, Durham, NC 27703",+19196020000,https://tiresolutionsnc.com/durham-nc/,35.9978513,-78.862386,4.6,112,Roadside|Truck specialist|Tire|Brakes
shop-nc-tito-s-car-care-center-winston-salem.html,Tito’s Car Care Center,Winston-Salem,NC,"4818 Old Rural Hall Rd, Winston-Salem, NC 27105",+13369869736,http://www.titosautoservice.com/,36.1566362,-80.2274403,4.9,261,Roadside|Truck specialist|Tire|Engine|Cooling|Brakes|Electrical
shop-nc-trailer-and-diesel-repair-lincolnton.html,TRAILER AND DIESEL REPAIR,Lincolnton,NC,"110 Clarks Crk Rd, Lincolnton, NC 28092",+19803559933,,35.505809899999996,-81.24083,4.5,91,
shop-nc-trailer-rental-at-u-haul-winston-salem.html,Trailer Rental at U-Haul,Winston-Salem,NC,"118 S Marshall St, Winston-Salem, NC 27101",+13367246951,https://www.uhaul.com/Locations/Trailer-Rentals-near-Winston-Salem-NC-27101/789054/%3Futm_source%3Dgmb%26utm_medium%3Dtrailer%26utm_campaign%3Duhaulsmlm%26utm_content%3D789054,36.0949054,-80.2475702,5.0,4,Roadside|Truck specialist|RV|Trailer|Electrical
shop-nc-trailer-source-repair-inc-winston-salem.html,"Trailer Source Repair, Inc.",Winston-Salem,NC,"4060 N Patterson Ave, Winston-Salem, NC 27105",+13369434156,,36.1598305,-80.25464889999999,5.0,1,
shop-nc-transource-truck-trailer-centers-nc-colfax.html,TranSource Truck & Trailer Centers: NC,Colfax,NC,"8700 Triad Dr, Colfax, NC 27235",+13369966060,https://www.transourcetrucks.com/,36.0961177,-80.0047431,4.6,,Roadside|24/7|Truck specialist|Tire|Engine|Trailer|Electrical
shop-nc-transource-truck-trailer-centers-raleigh.html,TranSource Truck & Trailer Centers,Raleigh,NC,"8808 Midway West Rd, Raleigh, NC 27617",+19197828785,http://www.transourcetrucks.com/,35.906029,-78.755001,3.8,137,Roadside|24/7|Truck specialist|Tire|Engine|Trailer|Electrical
shop-nc-transource-trucks-wilmington-rocky-point.html,TranSource Trucks- Wilmington,Rocky Point,NC,"104 Daisy Scott Rd, Rocky Point, NC 28457",+18884946336,http://www.transourcetrucks.com/,34.443024,-77.873014,4.3,93,Roadside|24/7|Truck specialist|Tire|Engine|Trailer|Electrical
shop-nc-triangle-body-works-of-the-piedmont-llc-winston-salem.html,Triangle Body Works of the Piedmont LLC,Winston-Salem,NC,"2014 Waughtown St, Winston-Salem, NC 27107",+13367880631,http://www.trianglebodyworks.com/,36.0712518,-80.19783,4.9,13,Truck specialist|Tire|Electrical
shop-nc-triangle-rv-repair-llc-fuquay-varina.html,Triangle RV Repair LLC,Fuquay-Varina,NC,"5542 Cokesbury Rd, Fuquay-Varina, NC 27526",+19193467154,https://www.trianglervrepair.com/,35.5476459,-78.8805642,4.8,37,24/7|Truck specialist|RV|Electrical
shop-nc-truck-to-trailer-truck-sales-parts-candler.html,Truck to Trailer | Truck Sales & Parts,Candler,NC,"2230 Smokey Park Hwy #114, Candler, NC 28715",+12522208829,https://trucktotrailerparts.com/,35.5429685,-82.73125809999999,4.7,93,24/7|Truck specialist|Reefer|Engine|Trailer
shop-nc-truck-trailer-roadside-assistence-candler.html,TRUCK&TRAILER ROADSIDE ASSISTENCE,Candler,NC,"1760 Smokey Park Hwy, Candler, NC 28715",+18284832149,https://www.truck-trailer-roadside-assistance.com/,35.5441978,-82.69604059999999,4.3,6,Roadside|Truck specialist|Tire|Engine|Cooling|Trailer|Brakes|Electrical
shop-nc-truckpro-a-fleetpride-company-greensboro.html,"TruckPro, a FleetPride Company",Greensboro,NC,"405 S Regional Rd, Greensboro, NC 27409",+13366651411,https://www.truckpro.com/,36.085203199999995,-79.9546542,4.5,,
shop-nc-trucks-of-wilmington-service-department-wilmington.html,Trucks of Wilmington Service Department,Wilmington,NC,"6480 Market St, Wilmington, NC 28405",+19105198342,https://www.trucksofwilmington.com/service.aspx,34.2559156,-77.842066,5.0,3,
shop-nc-twisted-metal-towing-service-inc-wilmington.html,Twisted Metal Towing Service Inc.,Wilmington,NC,"3011 N Kerr Ave Ste c2, Wilmington, NC 28405",+19103199019,http://twistedmetalusa.com/,34.2896219,-77.9040236,4.4,103,Roadside|24/7|Tire|Trailer|Electrical
shop-nc-u-haul-moving-storage-of-e-asheville-asheville.html,U-Haul Moving & Storage of E Asheville,Asheville,NC,"387 Swannanoa River Rd, Asheville, NC 28805",+18282988551,https://www.uhaul.com/Locations/Truck-Rentals-near-Asheville-NC-28805/867056/%3Futm_source%3Dgmb%26utm_medium%3Dprimary%26utm_campaign%3Duhaulsmlm%26utm_content%3D867056,35.579327,-82.51823999999999,2.6,253,Roadside|Truck specialist|RV|Trailer|Electrical
shop-nc-u-haul-moving-storage-of-south-asheville-asheville.html,U-Haul Moving & Storage of South Asheville,Asheville,NC,"3161 Sweeten Creek Rd, Asheville, NC 28803",+18284835707,https://www.uhaul.com/Locations/Truck-Rentals-near-Asheville-NC-28803/867071/%3Futm_source%3Dgmb%26utm_medium%3Dprimary%26utm_campaign%3Duhaulsmlm%26utm_content%3D867071,35.493328,-82.52043019999999,3.2,336,Roadside|Truck specialist|RV|Trailer|Electrical
shop-nc-ultimate-towing-recovery-statesville.html,Ultimate Towing & Recovery,Statesville,NC,"1112 Johnson Dr, Statesville, NC 28677",+17043802613,https://ultimatetows.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb-statesville%26utm_campaign%3Dweb-click,35.772571899999996,-80.90977749999999,4.4,255,24/7
shop-nc-us-truck-trailer-sales-inc-greensboro.html,US Truck & Trailer Sales Inc,Greensboro,NC,"3510 Soto St, Greensboro, NC 27406",+13368520993,,36.026097199999995,-79.8215562,4.5,16,
shop-nc-warren-transmissions-auto-winston-salem.html,Warren Transmissions & Auto,Winston-Salem,NC,"4705 S Main St, Winston-Salem, NC 27127",+13367848811,http://warrentransmissions.com/,36.0189254,-80.2396503,4.9,142,
shop-nc-webber-off-road-diesel-performance-winston-salem.html,Webber Off-Road & Diesel Performance,Winston-Salem,NC,"10624 Old U.S. Hwy 52 Suite B, Winston-Salem, NC 27107",+13364482256,http://www.webberoffroad.com/,35.962117,-80.219837,4.8,199,Truck specialist|Tire|Engine|Cooling|Brakes|Electrical
shop-nc-welcome-to-golden-dreams-horse-trailer-sales-winston-salem.html,WELCOME TO GOLDEN DREAMS HORSE TRAILER SALES,Winston-Salem,NC,"10964 North Carolina Hwy 150, Winston-Salem, NC 27127",+12523655592,,35.980712,-80.2825775,,,
shop-nc-wheel-works-mobile-trailer-repair-shop-wendell.html,Wheel Works (Mobile Trailer Repair Shop),Wendell,NC,"6300 Robertson Pond Rd, Wendell, NC 27591",+19193655500,https://www.wheelworksnc.com/,35.816123499999996,-78.4154416,4.5,8,Roadside
shop-nc-whiteheart-and-sons-towing-recovery-winston-salem.html,Whiteheart and Sons Towing & Recovery,Winston-Salem,NC,"3500 N Patterson Ave Suite B, Winston-Salem, NC 27105",+13367445162,https://www.whiteheartandsonstowing.com/,36.135635,-80.24285619999999,4.8,84,24/7
shop-nc-whiteheart-sons-co-auto-service-center-llc-winston-salem.html,Whiteheart & Sons Co. Auto Service Center LLC,Winston-Salem,NC,"3500 N Patterson Ave, Winston-Salem, NC 27105",+13367247463,https://www.whiteheartandsons.com/,36.1356849,-80.24278439999999,4.6,282,
shop-nc-will-jrs-mobile-truck-repair-franklinton.html,Will Jrs mobile truck repair,Franklinton,NC,"26 Barnetts Way, Franklinton, NC 27525",+19196719628,,36.1360962,-78.4948156,5.0,15,Roadside|24/7
shop-nc-wilmington-mobile-truck-repair-services-wilmington.html,Wilmington Mobile Truck Repair Services,Wilmington,NC,"1758 Carolina Beach Rd, Wilmington, NC 28401",,,34.2104223,-77.9457264,,,Roadside
shop-nc-wilmington-on-site-truck-mechanic-wilmington.html,Wilmington On-Site Truck Mechanic,Wilmington,NC,"2381 Carolina Beach Rd, Wilmington, NC 28401",+19106135861,https://wilmingtontruckrepair.com/,34.195837,-77.9362501,5.0,2,24/7
shop-nc-winston-salem-mobile-auto-repair-winston-salem.html,Winston-Salem Mobile Auto Repair,Winston-Salem,NC,"705 Oak St NW, Winston-Salem, NC 27101",+13365688063,,36.1030453,-80.2468231,5.0,1,Roadside
shop-nc-winston-salem-mobile-truck-repair-winston-salem.html,Winston-Salem Mobile Truck Repair,Winston-Salem,NC,"1501 S Stratford Rd, Winston-Salem, NC 27103",+13365688139,https://winstonsalemtruckrepair.com/,36.0731014,-80.3023836,3.0,2,Roadside|24/7
shop-nc-winston-salem-onsite-truck-repair-winston-salem.html,Winston-Salem OnSite Truck Repair,Winston-Salem,NC,"3620 Reed St, Winston-Salem, NC 27107",+13368913087,https://usamobiletruckrepair.com/nc/winston-salem/,36.0524507,-80.20885609999999,,,Roadside|24/7|Truck specialist|Tire|Engine|Trailer|Brakes|Electrical
shop-nc-wompn-diesel-mobile-diesel-service-statesville.html,Wompn Diesel Mobile Diesel Service,Statesville,NC,"151 Sams Way, Statesville, NC 28625",+17045161240,,35.8425405,-80.9468869,5.0,51,Roadside|24/7
shop-nc-worldwide-auto-body-2-marine-rv-and-heavy-commercial-winston-salem.html,"Worldwide Auto Body 2 Marine, RV and Heavy Commercial",Winston-Salem,NC,"2995 Starlight Dr, Winston-Salem, NC 27107",+13369925678,http://www.worldwideautobodync.com/,36.0606103,-80.2284926,4.6,107,24/7|Truck specialist|RV|Engine|Trailer|Electrical
shop-nc-youngblood-s-performance-auto-raleigh.html,Youngblood's Performance Auto,Raleigh,NC,"142 Sommerville Park Rd, Raleigh, NC 27603",+19197737713,,35.6937557,-78.651237,4.5,36,
shop-nc-youngs-discount-auto-mobile-mechanics-burlington.html,Youngs discount auto mobile mechanics,Burlington,NC,"1422 Beaumont Ct, Burlington, NC 27217",+13363558564,https://youngs-discount-mobile-mechanics.square.site/,36.100784,-79.41436999999999,4.7,246,Roadside|24/7
shop-nm-2-men-a-wrench-complete-auto-service-emissions-testing-albuquerque.html,2 Men & A Wrench Complete Auto Service & Emissions Testing,Albuquerque,NM,"5705 4th St NW, Albuquerque, NM 87107",+15055509299,http://twomenandawrench.com/,35.1403992,-106.6412192,4.7,136,Truck specialist|Engine|Brakes
shop-nm-24-7-mobile-mechanic-service-clovis.html,24/7 mobile mechanic service,Clovis,NM,"205 Axtell St, Clovis, NM 88101",+15753660327,,34.3999646,-103.201005,4.4,155,Roadside|24/7
shop-nm-360-mobile-tire-services-of-new-mexico-albuquerque.html,360 Mobile Tire services of New Mexico,Albuquerque,NM,"300 Menaul Blvd NE Ste A, Albuquerque, NM 87102",+15059085477,https://360mobiletire.com/,35.109808799999996,-106.6394523,4.8,93,Roadside|24/7|Truck specialist|Tire
shop-nm-4-j-s-towing-recovery-services-llc-tucumcari.html,"4 J's Towing & Recovery Services, LLC",Tucumcari,NM,"902 S Mountain Rd, Tucumcari, NM 88401",+15754611801,http://4jstowingrecovery.com/,35.1699203,-103.7017419,4.5,24,Roadside|24/7|Truck specialist|RV|Trailer
shop-nm-505-truck-service-llc-and-road-service-gallup.html,505 TRUCK SERVICE LLC AND ROAD SERVICE,Gallup,NM,"19 U.S. Route 66, Gallup, NM 87301",+15057263225,https://505truckservice.vercel.app/,35.5013211,-108.8431797,4.6,185,Roadside|24/7|Truck specialist|Tire|Trailer|Brakes
shop-nm-505-truck-service-llc-and-road-service-milan.html,505 TRUCK SERVICE LLC AND ROAD SERVICE,Milan,NM,"712 U.S. Route 66, Milan, NM 87021",+15052909862,https://505truckservice.top/,35.171421599999995,-107.8903745,4.9,122,Roadside|Truck specialist|Trailer
shop-nm-a-f-mobile-heavy-duty-repair-heavy-duty-towing-albuquerque.html,A&F mobile heavy duty repair & Heavy Duty Towing,Albuquerque,NM,"4900 2nd St NW, Albuquerque, NM 87107",+15052978139,http://heavydutyrepairsnm.com/,35.132042399999996,-106.6387668,4.5,63,Roadside|24/7|Truck specialist|RV|Trailer
shop-nm-a-j-tires-auto-center-tire-pros-gallup.html,A-J Tires & Auto Center Tire Pros,Gallup,NM,"500 W Maloney Ave, Gallup, NM 87301",+15057226965,https://www.ajtires.com/,35.5300805,-108.7482598,4.7,1119,Roadside|Truck specialist|Tire|Engine|Cooling|Trailer|Brakes|Electrical
shop-nm-a1-mobile-tire-service-llc-albuquerque.html,A1 Mobile Tire Service LLC,Albuquerque,NM,"431 Bristlebrush St SW, Albuquerque, NM 87121",+15053061720,https://a1mobiletireservices.com/,35.071253299999995,-106.72595369999999,4.8,153,Roadside|24/7|Truck specialist|Tire
shop-nm-aaasap-auto-truck-repair-albuquerque.html,AAASAP Auto & Truck Repair,Albuquerque,NM,"780 Nikanda Rd NE, Albuquerque, NM 87107",+15059001822,,35.1319575,-106.628467,3.0,1,
shop-nm-abq-fleet-auto-services-albuquerque.html,ABQ Fleet Auto Services,Albuquerque,NM,"1903 4th St NW, Albuquerque, NM 87102",+15053076461,,35.1031177,-106.64853769999999,4.6,83,
shop-nm-abq-mobile-truck-and-trailer-repair-albuquerque-2.html,ABQ Mobile Truck and Trailer Repair,Albuquerque,NM,"8805 Washington St NE, Albuquerque, NM 87113",+15055601834,http://abqmobiletruckandtrailerrepair.com/,35.1855943,-106.5971386,1.7,9,Roadside|24/7|Truck specialist|Engine|Cooling|Trailer
shop-nm-abq-mobile-truck-and-trailer-repair-albuquerque.html,ABQ Mobile Truck and Trailer Repair,Albuquerque,NM,"4806 Jefferson St NE, Albuquerque, NM 87109",+15055914776,https://www.abqmobiletruckandtrailerrepair.com/4806-jefferson-st-ne-albuquerque-nm-87109,35.1364072,-106.59215429999999,2.8,4,Roadside|24/7|Truck specialist|Engine|Cooling|Trailer
shop-nm-ace-truck-service-inc-diesel-truck-trailer-rv-mobile-repairs-gallup.html,"Ace Truck Service, Inc.; Diesel, Truck, Trailer, RV, Mobile Repairs",Gallup,NM,"3515 W Historic Hwy 66, Gallup, NM 87301",+15058631989,http://www.acetruckserviceinc.com/,35.5038195,-108.8400604,4.0,210,Roadside|24/7|Truck specialist|RV|Reefer|Engine|Trailer
shop-nm-action-rv-specialist-inc-bosque-farms.html,Action RV Specialist Inc,Bosque Farms,NM,"1210 Bosque Farms Blvd, Bosque Farms, NM 87068",+15052941654,http://www.actionrv.com/,34.8568816,-106.6904462,4.8,319,Roadside|RV|Tire|Engine|Trailer
shop-nm-advanced-diesel-performance-albuquerque.html,Advanced Diesel Performance,Albuquerque,NM,"5901 Wilshire Ave NE, Albuquerque, NM 87113",+15057171723,https://www.advdieselperformance.com/,35.181981199999996,-106.5783455,4.8,98,24/7|Truck specialist|Engine|Electrical
shop-nm-aiden-s-diesel-auto-repair-albuquerque.html,Aiden's Diesel & Auto Repair,Albuquerque,NM,"1515 Coors Blvd NW, Albuquerque, NM 87121",+15052420669,https://aidensdieselautorepair.com/,35.1016019,-106.7072429,4.6,413,
shop-nm-albq-mobile-truck-repair-albuquerque.html,ALBQ Mobile Truck Repair,Albuquerque,NM,"2519 Graceland Dr NE, Albuquerque, NM 87110",+15055871709,http://albuquerquetruckrepair.com/,35.108329999999995,-106.59717309999999,2.3,3,Roadside|24/7|Truck specialist|Reefer|Tire|Engine|Cooling|Trailer|Brakes|Electrical
shop-nm-albuquerque-axle-surgeons-sandia-park.html,Albuquerque Axle Surgeons,Sandia Park,NM,"12 Vintage Ct, Sandia Park, NM 87047",+15052030543,http://www.nmaxlesurgeons.com/,35.1553256,-106.32308669999999,5.0,4,Roadside|24/7|Truck specialist|Trailer
shop-nm-albuquerque-mobile-truck-repair-albuquerque.html,Albuquerque Mobile Truck Repair,Albuquerque,NM,"620 Haines Ave NW, Albuquerque, NM 87102",+15053087625,http://mobileautotruckrepairalbuquerque.com/,35.103107,-106.65218089999999,4.0,5,Roadside|24/7|Truck specialist
shop-nm-albuquerque-s-best-mobile-mechanic-albuquerque.html,Albuquerque's Best Mobile Mechanic,Albuquerque,NM,"1109 Broadway Blvd SE, Albuquerque, NM 87102",+15053363735,https://albuquerquesmobilemechanic.com/,35.0719748,-106.6459241,2.5,8,Roadside
shop-nm-albuquerque-truck-equipment-albuquerque.html,Albuquerque Truck Equipment,Albuquerque,NM,"7920 Ranchitos Loop NE, Albuquerque, NM 87113",+15058988895,http://ramonaate.wixsite.com/abqtruckequipment,35.170435999999995,-106.6122994,4.2,14,Truck specialist|Trailer|Electrical
shop-nm-all-h-e-a-r-t-fleet-services-llc-mobile-diesel-semi-truck-trailer-repair.html,All H.E.A.R.T Fleet Services LLC - Mobile Diesel Semi Truck/Trailer Repair,Albuquerque,NM,"3200 Pan American Frontage Rd N, Albuquerque, NM 87107",+15058354065,https://allheartfleetservices.com/,35.117005999999996,-106.6235292,3.9,146,Roadside|24/7|Truck specialist|Tire|Engine|Trailer|Brakes|Electrical
shop-nm-all-rite-towing-repair-inc-tucumcari.html,All-Rite Towing & Repair Inc,Tucumcari,NM,"6351 Quay Rd Am, Tucumcari, NM 88401",+15754611934,,35.1796107,-103.6849048,3.7,94,24/7
shop-nm-alpha-mobile-mechanic-service-milan.html,Alpha Mobile Mechanic Service,Milan,NM,"708 Catalina Ave, Milan, NM 87021",+15052907073,https://alphamobilemechanic.godaddysites.com/,35.1698838,-107.8936602,4.9,136,Roadside|24/7|Truck specialist|RV|Trailer
shop-nm-automotive-industrial-engine-services-gallup.html,Automotive & Industrial Engine Services,Gallup,NM,"1901 Barbara Ave, Gallup, NM 87301",+15054095353,,35.5174212,-108.7711454,4.6,54,
shop-nm-big-rig-truck-service-inc-santa-rosa.html,Big Rig Truck Service Inc.,Santa Rosa,NM,"2660 U.S. Route 66, Santa Rosa, NM 88435",+15754725296,http://bigrigtruckservice.wordpress.com/,34.9432244,-104.63881719999999,4.8,1154,24/7|Truck specialist|Tire
shop-nm-blue-compass-rv-albuquerque-parts-service-center-albuquerque.html,Blue Compass RV Albuquerque Parts & Service Center,Albuquerque,NM,"8300 Pan American Fwy NE, Albuquerque, NM 87113",+15057978444,https://www.bluecompassrv.com/locations/new-mexico/albuquerque%3Futm_source%3Dgoogle-gmb%26utm_medium%3Dorganic%26utm_campaign%3Dalbuquerque,35.1779574,-106.5809774,3.8,117,
shop-nm-brothers-roadside-service-albuquerque.html,Brothers Roadside Service,Albuquerque,NM,"356 64th St NW, Albuquerque, NM 87105",+15054018847,,35.0856042,-106.7097675,4.4,74,24/7
shop-nm-burloy-s-complete-automotive-repair-gallup.html,Burloy's Complete Automotive Repair,Gallup,NM,"Yahtahey Loop, Gallup, NM 87301",,,35.6273592,-108.78038169999999,5.0,1,
shop-nm-by-the-book-diesel-auto-repair-albuquerque.html,By The Book Diesel & Auto Repair,Albuquerque,NM,"8400 Washington St NE, Albuquerque, NM 87113",+15053447758,https://www.bythebookrepairs.com/,35.1795125,-106.5945756,4.8,180,Roadside|Truck specialist|Engine|Cooling|Brakes|Electrical
shop-nm-camping-world-rv-service-albuquerque-albuquerque.html,Camping World RV Service - Albuquerque,Albuquerque,NM,"14303 Central Ave NW, Albuquerque, NM 87121",+18886308978,https://rv.campingworld.com/dealer/albuquerque-new-mexico/rv-service-repair,35.0624006,-106.807985,3.7,3,Roadside|24/7|RV|Tire|Engine|Electrical
shop-nm-cary-s-rv-services-in-albuquerque-albuquerque.html,Cary's RV Services in Albuquerque,Albuquerque,NM,"14305 Central Ave NW, Albuquerque, NM 87121",+15054015397,https://carysrvservices.com/albuquerque-nm/,35.0608074,-106.8100946,4.9,56,Roadside|RV|Cooling|Electrical
shop-nm-castillo-s-auto-diesel-repair-llc-albuquerque.html,Castillo’s Auto & Diesel Repair LLC,Albuquerque,NM,"2106 Coors Blvd SW Ste d, Albuquerque, NM 87105",+15056390598,http://castillosautodieselrepairllc.square.site/,35.0472871,-106.70954379999999,5.0,19,Truck specialist
shop-nm-clark-truck-equipment-company-inc-albuquerque.html,Clark Truck Equipment Company Inc.,Albuquerque,NM,"501 Industrial Ave NE, Albuquerque, NM 87107",+15058808222,https://www.cte-nm.com/,35.122223999999996,-106.63097239999999,4.6,95,Roadside|Truck specialist|Reefer|Trailer
shop-nm-construction-truck-equipment-llc-albuquerque.html,"Construction Truck Equipment,LLC",Albuquerque,NM,"10200 Trumbull Ave SE, Albuquerque, NM 87123",+15052928018,https://cte-abq.com/,35.0680897,-106.5343315,4.9,14,Truck specialist
shop-nm-coss-truck-and-trailer-repair-albuquerque.html,COSS TRUCK AND TRAILER REPAIR,Albuquerque,NM,"9920 Avalon Rd NW, Albuquerque, NM 87121",+15058840355,,35.0778277,-106.7460512,3.4,98,
shop-nm-cummins-sales-and-service-albuquerque.html,Cummins Sales and Service,Albuquerque,NM,"1921 Broadway Blvd NE, Albuquerque, NM 87102",+15052472441,https://www.cummins.com/sales-and-service%3Futm_source%3DGMB%26utm_medium%3Dyext,35.1044493,-106.64176739999999,3.9,139,
shop-nm-dave-s-heavy-duty-collision-alignment-center-albuquerque.html,Dave’s Heavy Duty Collision & Alignment Center,Albuquerque,NM,"5010 Jefferson St NE, Albuquerque, NM 87109",+15052433518,https://davesheavycollision.com/,35.1408182,-106.5927241,4.3,48,Roadside|24/7|Truck specialist|RV|Tire|Engine|Brakes
shop-nm-dhillon-son-truck-trailer-tire-repair-road-service-tucumcari.html,Dhillon & Son Truck/Trailer/Tire Repair + Road Service,Tucumcari,NM,"1806 E Rte 66 Blvd, Tucumcari, NM 88401",+15754031098,https://dhillonandson.com/,35.171071,-103.70266799999999,4.0,22,Roadside|24/7|Truck specialist|Tire|Cooling|Trailer|Brakes
shop-nm-diesel-mobile-repair-services-abq-albuquerque.html,Diesel Mobile Repair Services ABQ,Albuquerque,NM,"I-40, Albuquerque, NM 87106",+15055879039,,35.1071798,-106.6223486,5.0,90,Roadside
shop-nm-duke-city-truck-and-trailer-repair-albuquerque.html,Duke City Truck and Trailer Repair,Albuquerque,NM,"728 Riverside Dr SW, Albuquerque, NM 87105",+15053633946,,35.057273699999996,-106.6623999,4.7,13,24/7
shop-nm-dylan-s-precision-diesel-albuquerque.html,Dylan's Precision Diesel,Albuquerque,NM,"300 Aspen Ave NW, Albuquerque, NM 87102",+15059998389,http://dylansprecisiondiesel.com/,35.100710899999996,-106.6475459,4.9,48,Truck specialist|Engine
shop-nm-farmboys-diesel-and-welding-moriarty.html,Farmboys Diesel and Welding,Moriarty,NM,"3215 NM-333, Moriarty, NM 87035",+15054486886,,35.0265346,-106.1024781,3.8,107,24/7
shop-nm-foreign-aide-parts-services-albuquerque.html,Foreign Aide Parts & Services,Albuquerque,NM,"1800 San Pedro Dr NE, Albuquerque, NM 87110",+15052559417,http://foreignaideabq.com/,35.094988,-106.577264,4.5,166,Engine|Cooling|Brakes|Electrical
shop-nm-foreign-automotive-specialty-service-co-gallup.html,Foreign Automotive Specialty Service Co.,Gallup,NM,"111 Mine Run St, Gallup, NM 87301",+15058636132,http://www.foreignautomotivespecialty.com/,35.5282219,-108.7077418,4.4,39,24/7|Tire|Engine|Electrical
shop-nm-gabe-s-mobile-rv-repair-albuquerque.html,Gabe's mobile RV repair,Albuquerque,NM,"2107 Edith Blvd SE, Albuquerque, NM 87102",+15059914461,,35.0614251,-106.64312369999999,4.4,43,Roadside
shop-nm-hal-burns-truck-rv-equipment-service-santa-fe.html,"Hal Burns Truck, RV & Equipment Service",Santa Fe,NM,"14 Cam Charro, Santa Fe, NM 87507",+15054711671,http://www.halburns.com/,35.6004888,-106.05260829999999,4.3,125,Roadside|24/7|Truck specialist|RV|Tire|Engine|Cooling|Brakes|Electrical
